-1.36562,1.08676,1.15153,1.73093,0.809149,InsertionSort
1.17297,1.08665,-1.00566,-0.400812,-0.842179,QuickSort
-1.17067,1.08676,1.14189,1.1106,0.869247,InsertionSort
0.022323,0.857848,1.1116,-0.0648868,1.06789,QuickSort
-1.07399,-1.75074,1.1407,0.900907,0.894281,QuickSort
0.264593,1.08676,1.10167,-0.151435,1.09212,InsertionSort
1.11471,0.0549852,-1.00587,-0.656171,-1.1353,CountingSort
-0.089782,-0.454863,-0.899069,-0.867816,0.3778,CountingSort
0.380925,1.08676,1.1016,-0.186704,1.10347,InsertionSort
-1.59154,-0.197607,0.290659,3.21358,-0.0499372,RadixSort
-1.62009,0.859928,1.15528,3.53055,0.691054,QuickSort
-0.639515,0.85839,1.1283,0.33036,0.980238,QuickSort
0.836539,1.08676,-1.00591,-0.869961,-1.38313,InsertionSort
-1.04099,0.307978,-1.00577,-0.605988,-1.22678,CountingSort
-0.498337,0.857358,1.12431,0.216594,1.00214,QuickSort
-1.72285,-1.77072,1.15942,5.2359,0.617723,QuickSort
-1.09939,-0.46108,-0.987529,-0.869593,-0.185442,CountingSort
1.27706,-0.462308,-1.00589,-0.744976,-1.22676,CountingSort
-0.731521,-0.457781,-0.881364,-0.86746,0.318426,CountingSort
-0.00367292,-1.93106,1.11099,-0.0542885,1.06488,QuickSort
-0.312768,0.00249042,0.276755,0.0961801,0.142598,RadixSort
0.690948,0.857641,1.0907,-0.265789,1.12964,QuickSort
1.39951,-1.66528,1.07173,-0.392161,1.1798,CountingSort
0.0191708,-0.4658,-0.814681,-0.866121,0.517443,CountingSort
-0.641518,-1.95795,1.12986,0.332048,0.980124,QuickSort
-1.19674,-1.97608,1.14257,1.17551,0.862026,QuickSort
-0.354265,-1.94505,1.12081,0.120802,1.02244,QuickSort
1.26809,0.034745,0.262986,-0.372892,0.234332,RadixSort
0.272751,-0.151672,-1.00576,-0.284178,-1.02005,QuickSort
-0.366688,-1.94681,1.12204,0.128349,1.02091,QuickSort
0.454648,-0.458239,1.09675,-0.207324,1.10968,RadixSort
0.422348,-1.70024,1.10126,-0.198451,1.10733,RadixSort
-0.960032,-0.457445,-0.82387,-0.866306,0.355889,CountingSort
0.634877,-1.72348,1.09232,-0.252878,1.1251,RadixSort
-0.934815,0.0360442,0.28527,0.666827,0.0845441,QuickSort
